Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If the planet is Neptune, then it has a Blue color.","{'Neptune': 'P', 'Mars': 'not_P', 'Blue': 'Q', 'Red': 'not_Q'}","[['Neptune', 'Red'], ['Neptune', 'Red'], ['Blue', 'Neptune'], ['Neptune', 'Red'], ['Red', 'Neptune']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Red', 'Mars', 'Neptune', 'Blue'], ['Mars', 'Neptune', 'Blue', 'Red'], ['Blue', 'Neptune', 'Mars', 'Red'], ['Neptune', 'Blue', 'Mars', 'Red'], ['Blue', 'Red', 'Mars', 'Neptune']]","[['Neptune', 'Red'], ['Neptune', 'Red'], ['Neptune', 'Red'], ['Neptune', 'Mars'], ['Neptune', 'Red']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['Red', 'Mars', 'Neptune', 'Blue'], ['Mars', 'Neptune', 'Blue', 'Red'], ['Blue', 'Neptune', 'Mars', 'Red'], ['Neptune', 'Blue', 'Mars', 'Red'], ['Blue', 'Red', 'Mars', 'Neptune']]","[['Neptune', 'Red'], ['Neptune', 'Red'], ['Neptune'], ['Neptune', 'Red'], ['Neptune', 'Red']]","['CORRECT', 'CORRECT', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT']","[['Red', 'Mars', 'Neptune', 'Blue'], ['Mars', 'Neptune', 'Blue', 'Red'], ['Blue', 'Neptune', 'Mars', 'Red'], ['Neptune', 'Blue', 'Mars', 'Red'], ['Blue', 'Red', 'Mars', 'Neptune']]"
"If the muscle is the Bicep, then it is in the Arm.","{'Bicep': 'P', 'Quadricep': 'not_P', 'Arm': 'Q', 'Leg': 'not_Q'}","[['Bicep', 'Leg'], ['Bicep', 'Leg'], ['Bicep', 'Leg'], ['Bicep', 'Leg'], ['Bicep', 'Leg']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Bicep', 'Leg', 'Quadricep', 'Arm'], ['Leg', 'Arm', 'Bicep', 'Quadricep'], ['Arm', 'Bicep', 'Leg', 'Quadricep'], ['Leg', 'Bicep', 'Arm', 'Quadricep'], ['Bicep', 'Quadricep', 'Leg', 'Arm']]","[['Bicep', 'Leg'], ['Arm', 'Bicep'], ['Bicep', 'Leg'], ['Bicep', 'Arm'], ['Bicep', 'Leg']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Bicep', 'Leg', 'Quadricep', 'Arm'], ['Leg', 'Arm', 'Bicep', 'Quadricep'], ['Arm', 'Bicep', 'Leg', 'Quadricep'], ['Leg', 'Bicep', 'Arm', 'Quadricep'], ['Bicep', 'Quadricep', 'Leg', 'Arm']]","[['Bicep', 'Leg'], ['Bicep', 'Leg'], ['Bicep', 'Leg'], ['Bicep', 'Leg'], ['Bicep', 'Leg']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Bicep', 'Leg', 'Quadricep', 'Arm'], ['Leg', 'Arm', 'Bicep', 'Quadricep'], ['Arm', 'Bicep', 'Leg', 'Quadricep'], ['Leg', 'Bicep', 'Arm', 'Quadricep'], ['Bicep', 'Quadricep', 'Leg', 'Arm']]"
"If the currency is Euro, then it is used in Europe.","{'Euro': 'P', 'Dollar': 'not_P', 'Europe': 'Q', 'America': 'not_Q'}","[['Euro', 'America'], ['Euro', 'America'], ['Euro', 'America'], ['Euro', 'America'], ['Euro', 'America']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Europe', 'Dollar', 'Euro', 'America'], ['Dollar', 'America', 'Euro', 'Europe'], ['Dollar', 'Europe', 'Euro', 'America'], ['Euro', 'America', 'Europe', 'Dollar'], ['Europe', 'Euro', 'America', 'Dollar']]","[['Euro', 'Dollar'], ['Euro', 'America'], ['Euro', 'Europe'], ['Euro', 'Europe'], ['Euro', 'Europe']]","['LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Europe', 'Dollar', 'Euro', 'America'], ['Dollar', 'America', 'Euro', 'Europe'], ['Dollar', 'Europe', 'Euro', 'America'], ['Euro', 'America', 'Europe', 'Dollar'], ['Europe', 'Euro', 'America', 'Dollar']]","[['Euro', 'America'], ['Euro', 'America'], ['Euro'], ['Euro'], ['Euro', 'America']]","['CORRECT', 'CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT']","[['Europe', 'Dollar', 'Euro', 'America'], ['Dollar', 'America', 'Euro', 'Europe'], ['Dollar', 'Europe', 'Euro', 'America'], ['Euro', 'America', 'Europe', 'Dollar'], ['Europe', 'Euro', 'America', 'Dollar']]"
"If the animal is a Tortoise, then it has a Shell.","{'Tortoise': 'P', 'Crocodile': 'not_P', 'Shell': 'Q', 'No shell': 'not_Q'}","[['Tortoise', 'No shell'], ['Tortoise', 'No shell'], ['Tortoise', 'No shell'], ['Tortoise', 'No shell'], ['**Tortoise', 'No shell**']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['Tortoise', 'No shell', 'Crocodile', 'Shell'], ['No shell', 'Crocodile', 'Tortoise', 'Shell'], ['Crocodile', 'No shell', 'Tortoise', 'Shell'], ['Tortoise', 'Crocodile', 'No shell', 'Shell'], ['Shell', 'No shell', 'Tortoise', 'Crocodile']]","[['Tortoise', 'No shell'], ['Tortoise', 'No shell'], ['Tortoise', 'No shell'], ['Tortoise', 'No shell'], ['Tortoise', 'No shell']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Tortoise', 'No shell', 'Crocodile', 'Shell'], ['No shell', 'Crocodile', 'Tortoise', 'Shell'], ['Crocodile', 'No shell', 'Tortoise', 'Shell'], ['Tortoise', 'Crocodile', 'No shell', 'Shell'], ['Shell', 'No shell', 'Tortoise', 'Crocodile']]","[['Tortoise', 'No shell'], ['No shell', 'Tortoise'], ['Tortoise', 'No shell'], ['Tortoise', 'No shell'], ['No shell', 'Tortoise']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Tortoise', 'No shell', 'Crocodile', 'Shell'], ['No shell', 'Crocodile', 'Tortoise', 'Shell'], ['Crocodile', 'No shell', 'Tortoise', 'Shell'], ['Tortoise', 'Crocodile', 'No shell', 'Shell'], ['Shell', 'No shell', 'Tortoise', 'Crocodile']]"
"If the gas is CO2, then plants use it for Photosynthesis.","{'CO2': 'P', 'O2': 'not_P', 'Used in photosynthesis': 'Q', 'Not used': 'not_Q'}","[['CO2', 'Not used'], ['CO2', 'Not used'], ['CO2', 'Not used'], ['CO2', 'Not used'], ['CO2', 'Not used']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['CO2', 'O2', 'Not used', 'Used in photosynthesis'], ['Not used', 'CO2', 'O2', 'Used in photosynthesis'], ['Not used', 'CO2', 'Used in photosynthesis', 'O2'], ['Used in photosynthesis', 'CO2', 'Not used', 'O2'], ['O2', 'Not used', 'CO2', 'Used in photosynthesis']]","[['CO2', 'Not used'], ['CO2', 'Used in photosynthesis'], ['CO2', 'Used in photosynthesis'], ['CO2', 'Used in photosynthesis'], ['CO2', 'Not used']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['CO2', 'O2', 'Not used', 'Used in photosynthesis'], ['Not used', 'CO2', 'O2', 'Used in photosynthesis'], ['Not used', 'CO2', 'Used in photosynthesis', 'O2'], ['Used in photosynthesis', 'CO2', 'Not used', 'O2'], ['O2', 'Not used', 'CO2', 'Used in photosynthesis']]","[['CO2', 'Not used'], ['CO2', 'Not used'], ['CO2', 'Not used'], ['CO2', 'Not used'], ['CO2', 'Not used']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['CO2', 'O2', 'Not used', 'Used in photosynthesis'], ['Not used', 'CO2', 'O2', 'Used in photosynthesis'], ['Not used', 'CO2', 'Used in photosynthesis', 'O2'], ['Used in photosynthesis', 'CO2', 'Not used', 'O2'], ['O2', 'Not used', 'CO2', 'Used in photosynthesis']]"
"If the animal is a Salmon, then it swims Upstream to spawn.","{'Salmon': 'P', 'Trout': 'not_P', 'Swims upstream': 'Q', 'Swims downstream': 'not_Q'}","[['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Trout', 'Swims downstream', 'Swims upstream', 'Salmon'], ['Salmon', 'Trout', 'Swims downstream', 'Swims upstream'], ['Swims downstream', 'Swims upstream', 'Trout', 'Salmon'], ['Trout', 'Swims upstream', 'Salmon', 'Swims downstream'], ['Trout', 'Swims downstream', 'Salmon', 'Swims upstream']]","[['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Trout', 'Swims downstream', 'Swims upstream', 'Salmon'], ['Salmon', 'Trout', 'Swims downstream', 'Swims upstream'], ['Swims downstream', 'Swims upstream', 'Trout', 'Salmon'], ['Trout', 'Swims upstream', 'Salmon', 'Swims downstream'], ['Trout', 'Swims downstream', 'Salmon', 'Swims upstream']]","[['Salmon', 'Swims upstream'], ['Salmon', 'Swims upstream'], ['Swims downstream', 'Swims upstream', 'Salmon'], ['Salmon', 'Swims downstream'], ['Salmon', 'Swims downstream']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'OVER_SELECTION', 'CORRECT', 'CORRECT']","[['Trout', 'Swims downstream', 'Swims upstream', 'Salmon'], ['Salmon', 'Trout', 'Swims downstream', 'Swims upstream'], ['Swims downstream', 'Swims upstream', 'Trout', 'Salmon'], ['Trout', 'Swims upstream', 'Salmon', 'Swims downstream'], ['Trout', 'Swims downstream', 'Salmon', 'Swims upstream']]"
"If the continent is Antarctica, then it is covered in Ice.","{'Antarctica': 'P', 'Africa': 'not_P', 'Ice': 'Q', 'No ice': 'not_Q'}","[['No ice', 'Antarctica'], ['No ice', 'Antarctica'], ['Antarctica', 'No ice'], ['Antarctica', 'No ice'], ['Antarctica', 'No ice']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No ice', 'Antarctica', 'Ice', 'Africa'], ['No ice', 'Ice', 'Antarctica', 'Africa'], ['Antarctica', 'Africa', 'Ice', 'No ice'], ['Ice', 'Antarctica', 'Africa', 'No ice'], ['Africa', 'Ice', 'Antarctica', 'No ice']]","[['Antarctica', 'No ice'], ['Antarctica', 'No ice'], ['Antarctica', 'Africa'], ['Antarctica', 'Africa'], ['Antarctica', 'Africa']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['No ice', 'Antarctica', 'Ice', 'Africa'], ['No ice', 'Ice', 'Antarctica', 'Africa'], ['Antarctica', 'Africa', 'Ice', 'No ice'], ['Ice', 'Antarctica', 'Africa', 'No ice'], ['Africa', 'Ice', 'Antarctica', 'No ice']]","[['Antarctica', 'No ice'], ['No ice', 'Antarctica'], ['Antarctica', 'No ice'], ['Antarctica', 'No ice'], ['Antarctica', 'No ice']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No ice', 'Antarctica', 'Ice', 'Africa'], ['No ice', 'Ice', 'Antarctica', 'Africa'], ['Antarctica', 'Africa', 'Ice', 'No ice'], ['Ice', 'Antarctica', 'Africa', 'No ice'], ['Africa', 'Ice', 'Antarctica', 'No ice']]"
"If the food is Honey, then it never Expires.","{'Honey': 'P', 'Milk': 'not_P', 'Never expires': 'Q', 'Expires': 'not_Q'}","[['Honey', 'Expires'], ['Honey', 'Expires'], ['Honey', 'Expires'], ['Honey', 'Expires'], ['**Honey', 'Expires**']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['Honey', 'Expires', 'Milk', 'Never expires'], ['Milk', 'Never expires', 'Honey', 'Expires'], ['Honey', 'Milk', 'Expires', 'Never expires'], ['Milk', 'Honey', 'Expires', 'Never expires'], ['Never expires', 'Expires', 'Milk', 'Honey']]","[['Honey', 'Expires'], ['Honey', 'Expires'], ['Honey', 'Expires'], ['Honey', 'Expires'], ['Milk', 'Expires']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['Honey', 'Expires', 'Milk', 'Never expires'], ['Milk', 'Never expires', 'Honey', 'Expires'], ['Honey', 'Milk', 'Expires', 'Never expires'], ['Milk', 'Honey', 'Expires', 'Never expires'], ['Never expires', 'Expires', 'Milk', 'Honey']]","[['Honey', 'Expires'], ['Honey', 'Expires'], ['Honey', 'Expires'], ['Honey', 'Expires'], ['Honey', 'Expires']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Honey', 'Expires', 'Milk', 'Never expires'], ['Milk', 'Never expires', 'Honey', 'Expires'], ['Honey', 'Milk', 'Expires', 'Never expires'], ['Milk', 'Honey', 'Expires', 'Never expires'], ['Never expires', 'Expires', 'Milk', 'Honey']]"
"If the animal is a Platypus, then it lays Eggs.","{'Platypus': 'P', 'Dog': 'not_P', 'Lays eggs': 'Q', 'Does not lay eggs': 'not_Q'}","[['Platypus', 'Does not lay eggs'], ['Platypus', 'Does not lay eggs'], ['Platypus', 'Does not lay eggs'], ['Does not lay eggs', 'Platypus'], ['Does not lay eggs', 'Platypus']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Platypus', 'Dog', 'Lays eggs', 'Does not lay eggs'], ['Dog', 'Does not lay eggs', 'Platypus', 'Lays eggs'], ['Lays eggs', 'Platypus', 'Does not lay eggs', 'Dog'], ['Does not lay eggs', 'Dog', 'Lays eggs', 'Platypus'], ['Does not lay eggs', 'Lays eggs', 'Dog', 'Platypus']]","[['Platypus', 'Dog'], ['Platypus', 'Does not lay eggs'], ['Platypus', 'Does not lay eggs'], ['Platypus', 'Does not lay eggs'], ['Platypus', 'Does not lay eggs']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Platypus', 'Dog', 'Lays eggs', 'Does not lay eggs'], ['Dog', 'Does not lay eggs', 'Platypus', 'Lays eggs'], ['Lays eggs', 'Platypus', 'Does not lay eggs', 'Dog'], ['Does not lay eggs', 'Dog', 'Lays eggs', 'Platypus'], ['Does not lay eggs', 'Lays eggs', 'Dog', 'Platypus']]","[['Platypus', 'Does not lay eggs'], ['Platypus', 'Does not lay eggs'], ['Platypus', 'Does not lay eggs'], ['Does not lay eggs', 'Platypus'], ['Does not lay eggs', 'Platypus']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Platypus', 'Dog', 'Lays eggs', 'Does not lay eggs'], ['Dog', 'Does not lay eggs', 'Platypus', 'Lays eggs'], ['Lays eggs', 'Platypus', 'Does not lay eggs', 'Dog'], ['Does not lay eggs', 'Dog', 'Lays eggs', 'Platypus'], ['Does not lay eggs', 'Lays eggs', 'Dog', 'Platypus']]"
"If the element is Sodium, then it reacts violently with Water.","{'Sodium': 'P', 'Gold': 'not_P', 'Reacts with water': 'Q', 'Does not react': 'not_Q'}","[['Reacts with water', 'Sodium'], ['Sodium', 'Does not react'], ['Sodium', 'Does not react'], ['Sodium', 'Reacts with water'], ['Sodium', 'Does not react']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Reacts with water', 'Gold', 'Does not react', 'Sodium'], ['Does not react', 'Sodium', 'Gold', 'Reacts with water'], ['Sodium', 'Does not react', 'Gold', 'Reacts with water'], ['Reacts with water', 'Does not react', 'Sodium', 'Gold'], ['Gold', 'Sodium', 'Reacts with water', 'Does not react']]","[['Sodium', 'Reacts with water'], ['Sodium', 'Reacts with water'], ['Sodium', 'Does not react'], ['Sodium', 'Reacts with water'], ['Sodium', 'Reacts with water']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Reacts with water', 'Gold', 'Does not react', 'Sodium'], ['Does not react', 'Sodium', 'Gold', 'Reacts with water'], ['Sodium', 'Does not react', 'Gold', 'Reacts with water'], ['Reacts with water', 'Does not react', 'Sodium', 'Gold'], ['Gold', 'Sodium', 'Reacts with water', 'Does not react']]","[['Reacts with water', 'Sodium'], ['Sodium', 'Reacts with water'], ['Sodium', 'Does not react'], ['Reacts with water', 'Sodium'], ['Sodium', 'Does not react']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Reacts with water', 'Gold', 'Does not react', 'Sodium'], ['Does not react', 'Sodium', 'Gold', 'Reacts with water'], ['Sodium', 'Does not react', 'Gold', 'Reacts with water'], ['Reacts with water', 'Does not react', 'Sodium', 'Gold'], ['Gold', 'Sodium', 'Reacts with water', 'Does not react']]"
"If the bird is a Pelican, then it has a large Bill pouch.","{'Pelican': 'P', 'Crow': 'not_P', 'Bill pouch': 'Q', 'No pouch': 'not_Q'}","[['Pelican', 'No pouch'], ['No pouch', 'Pelican'], ['Pelican', 'No pouch'], ['No pouch', 'Pelican'], ['No pouch', 'Pelican']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Bill pouch', 'Crow', 'Pelican', 'No pouch'], ['No pouch', 'Pelican', 'Crow', 'Bill pouch'], ['Crow', 'No pouch', 'Pelican', 'Bill pouch'], ['Bill pouch', 'Crow', 'No pouch', 'Pelican'], ['Crow', 'Bill pouch', 'No pouch', 'Pelican']]","[['Pelican', 'Bill pouch'], ['Pelican', 'Bill pouch'], ['Pelican', 'No pouch'], ['Pelican', 'Bill pouch'], ['Pelican', 'No pouch']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Bill pouch', 'Crow', 'Pelican', 'No pouch'], ['No pouch', 'Pelican', 'Crow', 'Bill pouch'], ['Crow', 'No pouch', 'Pelican', 'Bill pouch'], ['Bill pouch', 'Crow', 'No pouch', 'Pelican'], ['Crow', 'Bill pouch', 'No pouch', 'Pelican']]","[['Pelican', 'No pouch'], ['Pelican', 'No pouch'], ['Pelican', 'No pouch'], ['Bill pouch', 'Pelican'], ['Pelican', 'No pouch']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Bill pouch', 'Crow', 'Pelican', 'No pouch'], ['No pouch', 'Pelican', 'Crow', 'Bill pouch'], ['Crow', 'No pouch', 'Pelican', 'Bill pouch'], ['Bill pouch', 'Crow', 'No pouch', 'Pelican'], ['Crow', 'Bill pouch', 'No pouch', 'Pelican']]"
"If the animal is a Kangaroo, then it carries young in a Pouch.","{'Kangaroo': 'P', 'Rabbit': 'not_P', 'Pouch': 'Q', 'No pouch': 'not_Q'}","[['Kangaroo', 'No pouch'], ['No pouch', 'Kangaroo'], ['Kangaroo', 'No pouch'], ['Kangaroo', 'No pouch'], ['**Kangaroo', 'No pouch**']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['Kangaroo', 'Pouch', 'No pouch', 'Rabbit'], ['Pouch', 'No pouch', 'Rabbit', 'Kangaroo'], ['Rabbit', 'Pouch', 'Kangaroo', 'No pouch'], ['Pouch', 'No pouch', 'Kangaroo', 'Rabbit'], ['Pouch', 'Rabbit', 'Kangaroo', 'No pouch']]","[['Kangaroo', 'No pouch'], ['Kangaroo', 'No pouch'], ['Kangaroo', 'Rabbit'], ['Kangaroo', 'No pouch'], ['Kangaroo', 'No pouch']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['Kangaroo', 'Pouch', 'No pouch', 'Rabbit'], ['Pouch', 'No pouch', 'Rabbit', 'Kangaroo'], ['Rabbit', 'Pouch', 'Kangaroo', 'No pouch'], ['Pouch', 'No pouch', 'Kangaroo', 'Rabbit'], ['Pouch', 'Rabbit', 'Kangaroo', 'No pouch']]","[['Kangaroo', 'No pouch'], ['Kangaroo', 'No pouch'], ['Kangaroo', 'No pouch'], ['Pouch', 'Rabbit'], ['Kangaroo', 'No pouch']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['Kangaroo', 'Pouch', 'No pouch', 'Rabbit'], ['Pouch', 'No pouch', 'Rabbit', 'Kangaroo'], ['Rabbit', 'Pouch', 'Kangaroo', 'No pouch'], ['Pouch', 'No pouch', 'Kangaroo', 'Rabbit'], ['Pouch', 'Rabbit', 'Kangaroo', 'No pouch']]"
"If the planet is Mars, then it has Two moons.","{'Mars': 'P', 'Venus': 'not_P', 'Two moons': 'Q', 'No moons': 'not_Q'}","[['Mars', 'No moons'], ['Mars', 'No moons'], ['Mars', 'No moons'], ['Two moons', 'Mars'], ['No moons', 'Mars']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Mars', 'Venus', 'Two moons', 'No moons'], ['Venus', 'Mars', 'Two moons', 'No moons'], ['No moons', 'Venus', 'Mars', 'Two moons'], ['Two moons', 'No moons', 'Venus', 'Mars'], ['Venus', 'No moons', 'Two moons', 'Mars']]","[['Mars', 'Two moons'], ['Mars', 'Two moons'], ['Mars', 'Two moons'], ['Mars', 'No moons'], ['Mars', 'No moons']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Mars', 'Venus', 'Two moons', 'No moons'], ['Venus', 'Mars', 'Two moons', 'No moons'], ['No moons', 'Venus', 'Mars', 'Two moons'], ['Two moons', 'No moons', 'Venus', 'Mars'], ['Venus', 'No moons', 'Two moons', 'Mars']]","[['Mars', 'No moons'], ['Mars', 'No moons'], ['Mars', 'No moons'], ['Mars', 'No moons'], ['Mars', 'No moons']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mars', 'Venus', 'Two moons', 'No moons'], ['Venus', 'Mars', 'Two moons', 'No moons'], ['No moons', 'Venus', 'Mars', 'Two moons'], ['Two moons', 'No moons', 'Venus', 'Mars'], ['Venus', 'No moons', 'Two moons', 'Mars']]"
"If the food is Vinegar, then it tastes Sour.","{'Vinegar': 'P', 'Sugar': 'not_P', 'Sour': 'Q', 'Sweet': 'not_Q'}","[['Vinegar', 'Sweet'], ['Vinegar', 'Sweet'], ['Vinegar', 'Sweet'], ['Vinegar', 'Sweet'], ['Sour', 'Vinegar']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Vinegar', 'Sweet', 'Sour', 'Sugar'], ['Sour', 'Vinegar', 'Sweet', 'Sugar'], ['Sweet', 'Sour', 'Sugar', 'Vinegar'], ['Sugar', 'Vinegar', 'Sweet', 'Sour'], ['Sugar', 'Sour', 'Sweet', 'Vinegar']]","[['Vinegar', 'Sweet'], ['Vinegar', 'Sour'], ['Vinegar', 'Sweet'], ['Vinegar', 'Sour'], ['Vinegar', 'Sweet']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Vinegar', 'Sweet', 'Sour', 'Sugar'], ['Sour', 'Vinegar', 'Sweet', 'Sugar'], ['Sweet', 'Sour', 'Sugar', 'Vinegar'], ['Sugar', 'Vinegar', 'Sweet', 'Sour'], ['Sugar', 'Sour', 'Sweet', 'Vinegar']]","[['Vinegar', 'Sweet'], ['Vinegar', 'Sweet'], ['Vinegar', 'Sweet'], ['Vinegar', 'Sweet'], ['Vinegar', 'Sweet']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Vinegar', 'Sweet', 'Sour', 'Sugar'], ['Sour', 'Vinegar', 'Sweet', 'Sugar'], ['Sweet', 'Sour', 'Sugar', 'Vinegar'], ['Sugar', 'Vinegar', 'Sweet', 'Sour'], ['Sugar', 'Sour', 'Sweet', 'Vinegar']]"
"If the mineral is Diamond, then it is the Hardest natural substance.","{'Diamond': 'P', 'Quartz': 'not_P', 'Hardest': 'Q', 'Not hardest': 'not_Q'}","[['Diamond', 'Not hardest'], ['Not hardest', 'Diamond'], ['Diamond', 'Not hardest'], ['Diamond', 'Not hardest'], ['Diamond', 'Not hardest']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Diamond', 'Hardest', 'Not hardest', 'Quartz'], ['Not hardest', 'Hardest', 'Quartz', 'Diamond'], ['Diamond', 'Quartz', 'Not hardest', 'Hardest'], ['Diamond', 'Hardest', 'Quartz', 'Not hardest'], ['Diamond', 'Not hardest', 'Hardest', 'Quartz']]","[['Diamond', 'Not hardest'], ['Diamond', 'Not hardest'], ['Diamond', 'Not hardest'], ['Diamond', 'Hardest'], ['Diamond', 'Not hardest']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Diamond', 'Hardest', 'Not hardest', 'Quartz'], ['Not hardest', 'Hardest', 'Quartz', 'Diamond'], ['Diamond', 'Quartz', 'Not hardest', 'Hardest'], ['Diamond', 'Hardest', 'Quartz', 'Not hardest'], ['Diamond', 'Not hardest', 'Hardest', 'Quartz']]","[['Diamond', 'Not hardest'], ['Not hardest', 'Diamond'], ['Diamond', 'Not hardest'], ['Diamond', 'Not hardest'], ['Diamond', 'Not hardest']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Diamond', 'Hardest', 'Not hardest', 'Quartz'], ['Not hardest', 'Hardest', 'Quartz', 'Diamond'], ['Diamond', 'Quartz', 'Not hardest', 'Hardest'], ['Diamond', 'Hardest', 'Quartz', 'Not hardest'], ['Diamond', 'Not hardest', 'Hardest', 'Quartz']]"
