Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If the pattern is radial, then the color is bronze.","{'radial': 'P', 'linear': 'not_P', 'bronze': 'Q', 'ivory': 'not_Q'}","[['radial', 'ivory'], ['ivory', 'radial'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]","[['radial', 'ivory'], ['radial'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory']]","['CORRECT', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]","[['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]"
"If the letter is V, then the digit is 8.","{'V': 'P', 'D': 'not_P', '8': 'Q', '3': 'not_Q'}","[['V', '3'], ['V', '3'], ['V', '3'], ['V', '3'], ['3', 'V']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]","[['V'], ['V'], ['V', '8'], ['V', '3'], ['V', '3']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]","[['V', '3'], ['3', 'V'], ['V', '3'], ['V', '3'], ['3', 'V']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]"
"If the figure is hollow, then the shape is diamond.","{'hollow': 'P', 'solid': 'not_P', 'diamond': 'Q', 'square': 'not_Q'}","[['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]","[['square', 'hollow'], ['hollow', 'square'], ['hollow', 'square'], ['square', 'hollow'], ['hollow']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CONFIRMATION_BIAS']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]","[['square', 'hollow'], ['square', 'hollow'], ['hollow', 'square'], ['hollow', 'square'], ['square', 'hollow']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]"
"If the digit is 3, then the color is crimson.","{'3': 'P', '8': 'not_P', 'crimson': 'Q', 'olive': 'not_Q'}","[['3', 'olive'], ['olive', '3'], ['3', 'olive'], ['3', 'olive'], ['3', 'olive']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'olive'], ['3'], ['3'], ['3', 'olive'], ['olive', '3']]","['CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'olive'], ['olive', '3'], ['olive', '3'], ['3', 'olive'], ['3', 'olive']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]"
"If the symbol is bolt, then the letter is L.","{'bolt': 'P', 'drop': 'not_P', 'L': 'Q', 'P': 'not_Q'}","[['P', 'bolt'], ['bolt', 'P'], ['bolt', 'P'], ['P', 'bolt'], ['bolt', 'P']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['L', 'P', 'bolt'], ['bolt', 'P'], ['bolt'], ['P', 'bolt'], ['bolt']]","['OVER_SELECTION', 'CORRECT', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['P', 'bolt'], ['bolt', 'P'], ['P', 'bolt'], ['P', 'bolt'], ['bolt', 'P']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]"
"If the number is 53, then the shape is cone.","{'53': 'P', '28': 'not_P', 'cone': 'Q', 'cube': 'not_Q'}","[['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['53'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['cube', '53']]","['CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['cube', '53'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]"
"If the letter is J, then the number is 77.","{'J': 'P', 'R': 'not_P', '77': 'Q', '31': 'not_Q'}","[['J', '31'], ['J', '31'], ['J', '31'], ['31', 'J'], ['J', '31']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J'], ['J'], ['J', '31'], ['J'], ['J']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['31', 'J'], ['J', '31'], ['J', '31'], ['31', 'J'], ['31', 'J']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]"
"If the figure is pixelated, then the border is zigzag.","{'pixelated': 'P', 'smooth': 'not_P', 'zigzag': 'Q', 'wavy': 'not_Q'}","[['pixelated', 'smooth', 'wavy'], ['pixelated', 'wavy', 'smooth'], ['pixelated', 'wavy'], ['pixelated', 'wavy'], ['pixelated', 'smooth', 'wavy']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'smooth'], ['pixelated'], ['pixelated', 'wavy'], ['pixelated', 'smooth'], ['pixelated', 'smooth', 'wavy']]","['LOGIC_ERROR', 'CONFIRMATION_BIAS', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'smooth'], ['pixelated', 'wavy'], ['pixelated', 'wavy'], ['pixelated', 'smooth'], ['pixelated', 'smooth']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]"
"If the pattern is mosaic, then the color is teal.","{'mosaic': 'P', 'gradient': 'not_P', 'teal': 'Q', 'beige': 'not_Q'}","[['mosaic', 'beige'], ['mosaic', 'beige'], ['beige', 'mosaic'], ['mosaic', 'beige'], ['beige', 'mosaic']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'beige'], ['mosaic', 'beige'], ['beige', 'mosaic'], ['mosaic', 'beige'], ['mosaic']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CONFIRMATION_BIAS']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'beige'], ['mosaic', 'beige'], ['beige', 'mosaic'], ['mosaic', 'beige'], ['mosaic', 'beige']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]"
"If the digit is 7, then the symbol is prism.","{'7': 'P', '2': 'not_P', 'prism': 'Q', 'lens': 'not_Q'}","[['7', 'lens'], ['7', 'lens'], ['7', 'lens'], ['7', 'lens'], ['7', 'lens']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['lens', '7'], ['lens', '7'], ['7', 'lens'], ['lens', '7']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['7', 'lens'], ['lens', '7'], ['7', 'lens'], ['7', 'lens']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]"
"If the letter is S, then the number is 49.","{'S': 'P', 'N': 'not_P', '49': 'Q', '16': 'not_Q'}","[['S', '16'], ['S', '16'], ['S', '16'], ['S', '16'], ['S', '16']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]","[['S'], ['S', '16'], ['S', '16'], ['S'], ['S', '16']]","['CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'CONFIRMATION_BIAS', 'CORRECT']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]","[['16', 'S'], ['S', '16'], ['S', '16'], ['16', 'S'], ['S', '16']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]"
"If the symbol is gear, then the digit is 12.","{'gear': 'P', 'spring': 'not_P', '12': 'Q', '7': 'not_Q'}","[['gear', '7'], ['gear', '7'], ['gear', '7'], ['gear', '7'], ['gear', '7']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]","[['gear'], ['gear'], ['gear', '7'], ['gear'], ['gear']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]","[['gear', '7'], ['gear', '7'], ['gear', '7'], ['gear', '7'], ['gear', '7']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]"
"If the shape is teardrop, then the color is lavender.","{'teardrop': 'P', 'lozenge': 'not_P', 'lavender': 'Q', 'scarlet': 'not_Q'}","[['scarlet', 'teardrop'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['scarlet', 'teardrop']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]","[['teardrop'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet']]","['CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]","[['teardrop', 'scarlet'], ['scarlet', 'teardrop'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]"
"If the number is 31, then the letter is Q.","{'31': 'P', '44': 'not_P', 'Q': 'Q', 'B': 'not_Q'}","[['31', 'B'], ['31', 'B'], ['31', 'B'], ['31', 'B'], ['B', '31']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', '44', 'B', 'Q'], ['Q', '31', '44', 'B'], ['44', 'B', 'Q', '31'], ['Q', '31', 'B', '44'], ['44', 'Q', 'B', '31']]","[['31'], ['31', 'B'], ['B', '31'], ['31'], ['31', 'B']]","['CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'CONFIRMATION_BIAS', 'CORRECT']","[['31', '44', 'B', 'Q'], ['Q', '31', '44', 'B'], ['44', 'B', 'Q', '31'], ['Q', '31', 'B', '44'], ['44', 'Q', 'B', '31']]","[['31', 'B'], ['31', 'B'], ['B', '31'], ['31', 'B'], ['31', 'B']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', '44', 'B', 'Q'], ['Q', '31', '44', 'B'], ['44', 'B', 'Q', '31'], ['Q', '31', 'B', '44'], ['44', 'Q', 'B', '31']]"
